package	file	line	decision	container	kind	name	ts_signature	declared_go_ref	mapped_go_declarations	mapping	ruling_note
storage/storage-domain	src/index.ts	20	GO_NATIVE		reexport-type	DomainErrorCode	export type { DomainErrorCode, DomainErrorOptions, InvalidRecordDetail } from './error.ts'			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/error.ts:7。
storage/storage-domain	src/index.ts	20	GO_NATIVE		reexport-type	DomainErrorOptions	export type { DomainErrorCode, DomainErrorOptions, InvalidRecordDetail } from './error.ts'			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/error.ts:23。
storage/storage-domain	src/index.ts	20	GO_NATIVE		reexport-type	InvalidRecordDetail	export type { DomainErrorCode, DomainErrorOptions, InvalidRecordDetail } from './error.ts'			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/error.ts:15。
storage/storage-domain	src/index.ts	21	GO_NATIVE		reexport	defineDomain	export { defineDomain, domainTable, descriptorOf } from './spec.ts'			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/spec.ts:79。
storage/storage-domain	src/index.ts	21	GO_NATIVE		reexport	descriptorOf	export { defineDomain, domainTable, descriptorOf } from './spec.ts'			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/spec.ts:105。
storage/storage-domain	src/index.ts	21	GO_NATIVE		reexport	domainTable	export { defineDomain, domainTable, descriptorOf } from './spec.ts'			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/spec.ts:63。
storage/storage-domain	src/index.ts	22	GO_NATIVE		reexport-type	DomainGlobalSpec	export type {			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/spec.ts:15。
storage/storage-domain	src/index.ts	22	GO_NATIVE		reexport-type	DomainSpec	export type {			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/spec.ts:35。
storage/storage-domain	src/index.ts	22	GO_NATIVE		reexport-type	DomainTableSpec	export type {			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/spec.ts:27。
storage/storage-domain	src/index.ts	22	GO_NATIVE		reexport-type	GlobalValueOf	export type {			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/spec.ts:55。
storage/storage-domain	src/index.ts	22	GO_NATIVE		reexport-type	TableKeyOf	export type {			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/spec.ts:47。
storage/storage-domain	src/index.ts	22	GO_NATIVE		reexport-type	TableValueOf	export type {			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/spec.ts:51。
storage/storage-domain	src/index.ts	26	GO_NATIVE		reexport-type	DomainChanged	export type { DomainChanged } from './events.ts'			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/events.ts:34。
storage/storage-domain	src/index.ts	27	GO_NATIVE		reexport-type	Domain	export type { Domain, DomainGlobal, DomainGlobalHandleOf, KvTable } from './domain.ts'			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/domain.ts:97。
storage/storage-domain	src/index.ts	27	GO_NATIVE		reexport-type	DomainGlobal	export type { Domain, DomainGlobal, DomainGlobalHandleOf, KvTable } from './domain.ts'			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/domain.ts:19。
storage/storage-domain	src/index.ts	27	GO_NATIVE		reexport-type	DomainGlobalHandleOf	export type { Domain, DomainGlobal, DomainGlobalHandleOf, KvTable } from './domain.ts'			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/domain.ts:93。
storage/storage-domain	src/index.ts	27	GO_NATIVE		reexport-type	KvTable	export type { Domain, DomainGlobal, DomainGlobalHandleOf, KvTable } from './domain.ts'			GO_NATIVE	TS 的 re-export：入口文件把子模块的符号再导出一遍，对外才看得见。Go 的包是一个平面命名空间，domain 包里任何文件导出的符号自动就是 domain 的对外符号，没有「转出」这一步可做。定义处见 src/domain.ts:42。
storage/storage-domain	src/index.ts	42	GO_NATIVE		const	name	export const name = 'storage-domain' /** The storage hub must be present before the form can mount. */ export const inject = ['storage'] /**			GO_NATIVE	cordis 插件名，用来在运行期把插件登记进上下文。Go 里包由 import 路径唯一确定，不需要再写一个字符串。注意 Go 侧的 domain.FormName 对应的不是这里，而是 src/index.ts:29-33 那段往 StorageForms 上做的声明合并。
storage/storage-domain	src/index.ts	44	GO_NATIVE		const	inject	export const inject = ['storage'] /**			GO_NATIVE	声明本插件依赖 storage 服务，供 cordis 在运行期做注入。Go 里这条依赖是 Config.Storage 这个显式字段，缺了就构造不出设施，编译期能看见、运行期第一步就报。
storage/storage-domain	src/index.ts	52	PORTED		interface	Config	export interface Config {	domain.Config	domain.Config [storage/domain/facility.go:56] type Config struct { // Storage 是存储中枢，域从它那里按名字解析后端。必填。 Storage *storage.Storage // Backend 是默认后端名：[Config.Routes] 里没有单独指定的域都落在它上面。必填。 // // 源: packages/storage/storage-domain/src/index.ts:48-52 // // **没有缺省值**，和 DSH 一致。一个猜出来的默认后端意味着「数据存哪儿」 // 这件事没人做过决定，而它决定了断电之后还剩下什么。 Backend string // Routes 是逐域的后端覆盖：域名 → 后端名。可以为 nil。 // // 源: packages/storage/storage-domain/src/index.ts:53-61 // // 它存在的理由和 storage.BackendRegistry 是同一条：把某一类数据搬到另一份介质上 // （放大的搬到对象存储、要事务的搬到数据库），应该只改一行配置， // 而不是改所有登记方的代码。 Routes map[string]string // Logger 记「变更订阅者炸了但那次写是好的」这类事，留空用 slog.Default()。 // // 留空**不是**丢弃：这里记的正是没人会主动去查、却必须留下痕迹的那类事。 // 要静音的装配方显式递一个装着 slog.DiscardHandler 的 logger。 Logger *slog.Logger }	PORTED_TOP_MAPPED	建设施要的东西：存储中枢、默认后端名、逐域路由表、日志器。默认后端名没有缺省值——它决定断电之后还剩下什么，猜不得。
storage/storage-domain	src/index.ts	54	PORTED	Config	property	backend	backend: string	domain.Config	domain.Config.Routes [storage/domain/facility.go:75] Routes map[string]string	PORTED_MEMBER_SOURCE_MAPPED	建设施要的东西：存储中枢、默认后端名、逐域路由表、日志器。默认后端名没有缺省值——它决定断电之后还剩下什么，猜不得。
storage/storage-domain	src/index.ts	56	PORTED	Config	property	routes	routes?: Record<string, string>	domain.Config	domain.Config.Routes [storage/domain/facility.go:75] Routes map[string]string	PORTED_MEMBER_SOURCE_MAPPED	建设施要的东西：存储中枢、默认后端名、逐域路由表、日志器。默认后端名没有缺省值——它决定断电之后还剩下什么，猜不得。
storage/storage-domain	src/index.ts	59	GO_NATIVE		const	Config	export const Config: z<Config> = z.object({ backend: z.string().required(), routes: z.dict(z.string()).default({}), }) /**			GO_NATIVE	配置的运行期 schema，一个对象同时干校验和类型推导两件事。Go 里类型就是类型，校验是 New 里几行显式检查，理由和 settings 那边同一条：搬一套运行期 schema 过来，等于在 Go 的类型系统旁边再立一个说法不完全一致的类型系统。
storage/storage-domain	src/index.ts	69	PORTED		class	DomainFacility	export class DomainFacility {	domain.Facility	domain.Facility [storage/domain/facility.go:99] type Facility struct { storage *storage.Storage backend string routes map[string]string logger *slog.Logger // mutex 保护 domains。 mutex sync.Mutex // domains 是「域名 → 已打开的域」，**nil 值表示这个名字正在被打开**。 // // 新增: DSH 用两个集合——domains（开好的）和 reserved（占着名字的， // 在异步 open 开始之前就加进去）。两个集合的每一条摘除路径都得同时照顾到两边， // 漏一处就是一个永远占着的名字。Go 这边合成一张表，用 nil 当「正在打开」的哨兵： // 占名、开成、开砸、关掉各只动一处，摘不干净这件事在结构上就不成立。 domains map[string]*Domain listenerMutex sync.Mutex nextListenerID uint64 listeners []changedSubscription }	PORTED_TOP_MAPPED	域设施本体：按声明打开域、按名字找回、订阅变更、兜底全关。一个域名同时只能开一次，开失败要么整份成功要么什么都不留（名字让得出来、后端单元不泄漏）。
storage/storage-domain	src/index.ts	79	PORTED	DomainFacility	constructor	constructor	constructor( private readonly ctx: Context, private readonly config: Config, )	domain.Facility		PORTED_MEMBER_UNMAPPED	域设施本体：按声明打开域、按名字找回、订阅变更、兜底全关。一个域名同时只能开一次，开失败要么整份成功要么什么都不留（名字让得出来、后端单元不泄漏）。
storage/storage-domain	src/index.ts	100	PORTED	DomainFacility	method	open	async open<S extends DomainSpec>(spec: S): Promise<Domain<S>>	domain.Facility	domain.Facility.Open [storage/domain/facility.go:168] func(ctx context.Context, spec Spec) (*Domain, error)	PORTED_MEMBER_SOURCE_MAPPED	域设施本体：按声明打开域、按名字找回、订阅变更、兜底全关。一个域名同时只能开一次，开失败要么整份成功要么什么都不留（名字让得出来、后端单元不泄漏）。
